filename,pixel size(mm),head circumference (mm),center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
046_HC.png,0.0748933873959,70.13,28.738938647518477,16.833988134657993,12.111172453716108,10.171508458131287,0.8706550046385909
047_HC.png,0.0894523837737,75.23,36.26776305663615,29.069955484908906,12.968597382265775,10.93747096761977,2.325784785811112
048_HC.png,0.0727281622265,73.8,23.25355366668411,18.726301030655154,13.139240954705668,10.266856969355949,0.13132713125453274
049_HC.png,0.110113426395,69.7,49.22803734105218,18.058289412036384,11.612770191300587,10.564063131388114,1.62444504116427
050_2HC.png,0.05918349238,67.19,19.93618373040007,14.68982486664191,11.28695466847715,10.083851691413571,0.8474151957021232
050_HC.png,0.0591132570716,67.5,21.159075148252498,14.856155682878365,11.556703093274793,9.897717351139194,0.6644815951601446
051_HC.png,0.061876192505,71.96,24.901083065403967,15.538478509066167,12.178954181471276,10.703867521603316,1.2875579595883913
052_HC.png,0.0875243649148,71.91,26.729008320729793,32.59441485211564,13.007372538870886,9.76678212659092,3.0422986148156013
055_HC.png,0.0736317915075,79.0,36.52526949073688,21.52949720991,13.667357509103837,11.432015368384194,1.8328838686239928
056_HC.png,0.0644139219553,69.86,26.296822446185786,21.10726159116031,12.060540716615732,10.132362212702114,2.7721941341899043
057_HC.png,0.052229166030900005,74.61,22.898625672394534,14.656102022422605,13.594820925213424,10.018846863225392,0.07957951442931188
058_HC.png,0.0770680079093,69.64,27.017134707272373,20.801847292313106,11.58978022086373,10.566968654225171,2.3866816925612997
060_HC.png,0.0985959815044,80.7,32.38080631118921,32.777756837921636,13.421189925375927,12.257839035545935,1.1175131266160143
061_HC.png,0.08282864093780001,70.11,30.500327550534998,13.892309184227132,11.809029081198961,10.491781201045598,0.16808461325202415
062_HC.png,0.07393137497060001,74.6,25.209583572044405,19.998892683262635,13.070142275752994,10.613706461124671,1.8233771824807368
063_2HC.png,0.114488642324,72.96,37.466181095983366,33.75287153661292,12.895491363227425,10.256561000470438,0.3894809178374725
063_HC.png,0.114393938671,69.76,62.2008523420219,33.12866337965077,12.466665784482277,9.653398077097144,2.8690482596747717
064_2HC.png,0.06963306003150001,80.85,31.263121046826264,20.925049044253488,13.534499974636722,12.184318170675109,2.1709035926114826
065_HC.png,0.0850996122522,76.3,22.56027131223418,22.817237444860712,13.519243889515208,10.690458295315086,2.3556392876840904
066_2HC.png,0.0686876414573,81.44,26.4671962461951,18.944142907391587,14.5199150727127,11.303304140203476,2.6040720702350506
066_HC.png,0.0686532667238,77.18,23.49480805503011,19.12872385893042,13.471214267252224,11.033446089848145,2.680320968826082
067_HC.png,0.101268613825,74.31,48.14859016453648,29.8919031306214,12.945505497453446,10.652390106978565,1.6165086879577797
068_HC.png,0.0606386991869,83.37,27.72303321896207,15.760571217900413,14.445898756012161,12.03656897578207,2.34975942747136
070_HC.png,0.0955619017283,72.51,49.97172379265097,31.216609875614232,12.498674636073325,10.545454748591986,1.86538508656732
071_HC.png,0.127615386095,72.7,61.99166628365592,44.73327816992585,12.319219350596814,10.802390457982023,1.0771413355451216
072_HC.png,0.0684661122218,76.41,21.919801505512442,20.1372651288882,13.091305485446188,11.19589133130686,1.4657079901803698
073_HC.png,0.0624107159674,76.29,24.22733216581284,17.879877801117548,13.33584609816023,10.884750365228944,2.979383140150052
074_HC.png,0.0682768552271,75.8,28.721565119805394,15.527864008387644,13.092349528973632,10.992516391345854,0.7837613845914855
076_HC.png,0.0914384343407,79.35,36.76657460549968,18.89038720144869,13.837015673863634,11.361323133616702,2.7293231994625677
077_HC.png,0.0921539962292,75.95,44.33480724216219,30.36254252579986,13.286063640650331,10.830813364177539,1.514684854207472
078_HC.png,0.06273236870769999,78.08,29.316849122173306,17.80950467595218,13.672896713071928,11.11665032467127,1.996130849755888
079_HC.png,0.09577861199010003,82.28,39.9230964878224,22.31452691862459,14.371119198266324,11.755803057304476,0.03350043598432473
080_HC.png,0.054731880841,75.9,22.974971388338016,12.065671359205645,13.102403554730609,11.014036050680078,2.9884249382355215
081_HC.png,0.08326388895510001,71.91,42.096657500363534,23.81753277871201,12.088822516411623,10.784945284624596,2.5451427734772403
082_2HC.png,0.117036644803,65.71,41.77891769066418,46.82298349551139,11.229851438777821,9.660580687978488,3.080558061411248
083_2HC.png,0.0611488339378,88.17,21.617454533206192,16.77330354966724,15.173465084603295,12.847070872206773,0.8956676799127239
084_HC.png,0.0733919047257,76.63,33.40590848638637,16.157240815873333,12.729223159781256,11.652131781404886,0.9246001288372904
085_HC.png,0.108953805073,79.47,60.54026424896766,20.327741635902942,13.677619394033814,11.579978514601299,2.0194096740023246
086_HC.png,0.104864041011,75.75,30.260793093402466,36.41420465129108,13.378726554760492,10.657521011527518,2.59815815484988
087_HC.png,0.06516521627249999,79.09,24.431580687771465,15.666542898272214,13.66294417964625,11.464369853220095,3.1213640954620403
088_2HC.png,0.117527537568,95.71,41.51107919594926,38.982687702927535,16.13541043681149,14.302280515843579,1.5575601498610938
088_HC.png,0.07792245596649999,80.72,32.6495090499635,17.115636063380506,13.943741711465584,11.702676848879735,0.8205039528868725
089_HC.png,0.0775763988495,73.7,29.134215738956517,27.694663119412308,12.574675442893081,10.857767310933884,2.9084748782300385
090_HC.png,0.0634707529334,74.13,23.560598007217173,13.86895416686192,12.677018054645822,10.885184735249736,1.0525270691700643
091_HC.png,0.0574788279917,76.1,28.409242262561612,15.845915487736615,13.34144851370019,10.816970600035797,0.6339521816879121
092_HC.png,0.0753690753922,77.56,31.636739816124283,17.728999430087203,14.0310017614725,10.535146768359613,0.05374525395888918
093_2HC.png,0.062384869903300014,76.16,28.18956718715453,13.927102361608027,12.76232079160686,11.463626313534,2.350565566333326
093_HC.png,0.0670341889064,79.04,25.46172599835084,20.71314499925272,14.062504690054693,11.004099484156098,0.011336544128249582
095_HC.png,0.06436896629819999,77.7,20.767959048502,13.824145022773926,13.369849571116225,11.323809059358304,0.4065666941269845
096_HC.png,0.128153845286,75.64,53.195551252031706,34.51232566115497,13.729944347423586,10.223847676220263,2.881691150896732
097_HC.png,0.06897260064949999,72.65,27.398224764826857,17.94665679681349,13.105933914153647,9.91110044569274,0.8523060910440541
098_HC.png,0.0788046885282,78.5,31.71228319965682,19.71694485390401,13.45175567237062,11.502255908956645,3.129428702761559
099_HC.png,0.08972619261060001,75.3,39.22779140926977,28.81236522294643,12.506434206965068,11.453638985115461,1.4255666957018234
100_2HC.png,0.129033770317,82.64,59.39065162986807,44.48140746577561,13.956035144242598,12.328684922798365,3.0222503048399707
100_HC.png,0.0652509618115,74.73,19.8170325242824,15.675961119575367,12.90279623823728,10.841130289809817,0.7033530944309412
101_HC.png,0.06260670721530001,81.57,23.024256631127912,20.334426556072906,14.406318620430227,11.477104058565748,0.1656744524655025
102_2HC.png,0.0632418220556,77.2,23.262535775552745,13.240249039549179,13.726744784458823,10.757454582521083,3.008943470913497
102_HC.png,0.0671864160009,76.8,27.840053323534555,18.860921394492888,13.643833040728664,10.715804825503408,0.12069073217686466
105_HC.png,0.07437810969,80.52,33.784942089453786,16.98055558188769,13.533114989829713,12.078607337727725,1.610181150365806
106_HC.png,0.0759090889584,78.3,24.748999247485358,24.65426114622673,13.256769040767624,11.641892824109757,1.2668363026206482
107_2HC.png,0.0618629323112,77.42,24.22957234297625,16.05218302831543,14.278967444763534,10.196508543824237,0.028127508485089603
107_HC.png,0.06578947368419999,77.71,22.65431655080332,18.189586840174925,14.184158726740119,10.409437480724073,0.23875585383502074
108_3HC.png,0.0981100867776,83.42,41.43279266138349,21.67130646409009,14.624495887216904,11.857883807525633,0.1570940137493757
109_HC.png,0.0576789899804,82.49,26.131525554115807,14.976324753243082,14.786861381492276,11.359198334619016,0.0413530327745324
110_HC.png,0.160304663643,89.8,78.31003654079935,59.184483773839645,15.987508745542396,12.496089266440071,2.5274173058938914
111_HC.png,0.0614457844216,83.6,22.545650541520608,17.800169433458578,14.873240146362756,11.638607517497721,2.61236279031409
113_HC.png,0.0971043339142,87.32,44.14531103169085,33.08984570698293,15.513859031588895,12.181624302717266,1.7814258705673183
114_HC.png,0.131386392995,82.33,59.93604427388205,39.21690167485782,13.642576164251965,12.552848567566748,2.278077916728841
116_HC.png,0.104077743987,82.05,50.97799237950604,29.870852478385142,14.114506998713813,11.958189119192381,0.8372730793227747
117_HC.png,0.109634995461,80.88,54.048861659417035,40.64788387560807,13.121353841642712,12.624504189017903,1.3715034603087792
119_HC.png,0.114303976297,80.32,37.717437834856035,44.25230931957582,14.117707902515662,11.379550708603404,3.0263883911207627
120_HC.png,0.07483649609689999,88.81,30.125569903821233,19.578742014087325,15.447732258577757,12.75938506634536,0.214431339386564
121_2HC.png,0.0606756109789,79.05,21.085669173081047,13.822720027984305,13.844491069734929,11.252461298921633,2.5296451067247703
121_HC.png,0.060706117067,79.86,19.00015688647167,12.258387627318099,14.113545111735116,11.224676462896957,0.1169069129000806
122_HC.png,0.113811194897,90.83,47.78738892003224,38.03961359440199,15.557970892264526,13.317936439674536,0.5103538102328988
123_HC.png,0.101503182431,92.36,35.723420574120425,33.60208831688387,15.713010457290158,13.651789284241381,0.5505726026991664
125_2HC.png,0.064771179255,83.96,27.78604721324526,17.935645165215522,14.780389553079939,11.86756233649242,0.04238873612246419
125_3HC.png,0.0654218267453,84.11,27.854388911042882,18.862595263235328,14.664925976814846,12.0431534574535,3.1009028436340422
126_2HC.png,0.0596358520644,85.44,23.287856649343205,13.972862314860539,15.265887266987818,11.821247981666614,2.8033493905183047
126_3HC.png,0.059487950943800015,82.93,23.298680737149247,14.302150242970706,14.70825971374027,11.597183116663757,2.350270421505518
126_HC.png,0.0594409271365,79.53,20.11709501154649,13.829701375595054,13.786468477144,11.478162209407296,2.984731999330936
127_HC.png,0.123303285459,93.27,55.82353427895047,47.833949488162574,15.813689633669693,13.846143720937464,1.4788367085641883
128_HC.png,0.102594446163,94.31,46.02698758519847,32.02350318009442,15.98027631028413,14.01164518464274,2.9070580265958457
130_HC.png,0.114776629141,96.8,41.365717112274496,27.29906851437782,16.597177642175108,14.16873054935933,0.6156408186647453
131_HC.png,0.0798509896748,98.37,29.6729621001852,20.1156919885535,17.039257644868858,14.211465753591401,1.5867547869949783
132_HC.png,0.128234594296,86.96,59.75134125260239,39.194844262751815,15.85686425477251,11.66576535476785,0.5418520817097021
133_2HC.png,0.0970085423726,99.4,40.02499393998257,25.053578084251033,18.093962686624067,13.372308427852836,2.938992057806013
133_3HC.png,0.14899159179000002,105.62,62.20755431255826,44.97850547015932,18.493407413441503,15.043736903976948,0.5444049879306521
133_4HC.png,0.0926594160221,97.0,33.422566369515245,25.093517560129772,17.160598499654462,13.614936516656694,2.5566672036203952
133_HC.png,0.0949166518337,103.85,29.492267546898965,20.13693208211274,18.76215411778553,14.130318255620654,3.0205740529932257
135_HC.png,0.103247423762,100.11,36.49664093811224,32.26934771334307,17.089890550134673,14.732253840507832,1.068009089851131
136_2HC.png,0.091451048851,104.67,29.282518114719423,21.86225681554109,17.713085499038414,15.573218030898287,0.8193137861957163
136_HC.png,0.072571384734,100.83,27.527014116327955,19.07470679177828,17.38503686168597,14.653527499193881,0.3222166592370139
137_HC.png,0.114476802674,97.25,48.71858198271683,27.55753033549791,17.025516013412222,13.854439057602516,0.41068047906283
138_2HC.png,0.101473069921,132.49,38.27372015452368,30.226293799430213,23.283758923293753,18.7687879453728,3.0492611914918824
138_HC.png,0.101335535244,135.06,35.199090521443466,22.076223751511094,24.243993348269893,18.557291006388127,0.021517276343403943
139_HC.png,0.0743582088556,97.1,27.884335128547345,19.219647718499786,16.631097957363167,14.230305623589125,0.5049388047884404
141_2HC.png,0.0832719256481,95.3,38.13247342392796,21.574412118458515,16.23197603790888,14.06541679416528,2.9683292572820013
141_HC.png,0.07299080275110001,92.6,33.22002597469288,15.80970140126755,16.365002188322908,13.016005601500009,0.029397303692839664
142_HC.png,0.110606994894,107.99,41.87795910845613,26.17138271906963,18.985754132158128,15.290660941591339,3.094205825730333
143_HC.png,0.109918596952,102.83,52.22028657756819,25.655640557536568,18.76711608570783,13.773455489770004,3.1183431157929684
144_HC.png,0.0919285471793,98.67,33.6986465848209,21.455408366941388,16.866432247640336,14.497010975857267,2.5057528233212327
145_HC.png,0.115162792594,99.4,56.68903929193539,32.03603400317472,17.628835827507764,13.906092595047687,0.4806395903703393
146_2HC.png,0.08349834879239999,101.5,29.895428446027555,25.329530395893933,17.994233071024077,14.203595835785219,0.06132700726623552
146_HC.png,0.0953428518204,99.7,28.505813468669015,23.497709626626477,17.585572649800625,14.054868388281895,2.7532789992581024
147_HC.png,0.08190228802260001,101.14,34.24030527996189,23.681833627787665,17.51696682596935,14.612334974156132,0.03863607583043383
148_HC.png,0.0892671144434,96.1,30.255683834749156,22.877825476248844,17.37221326355934,13.067431438625544,3.0701217739223647
149_HC.png,0.0744776138619,99.4,27.129079980072163,15.778802316599267,17.693382480561365,13.826836745178444,3.116284902147474
150_HC.png,0.132236841478,88.5,50.38151424000079,25.68946814146739,15.691357267133904,12.387666879418736,0.3819620151318519
152_HC.png,0.0910154689442,94.28,38.3727083300144,25.16722427791871,16.605851191905113,13.314950929737284,0.0068411282081952685
153_HC.png,0.0842288136482,99.34,42.41519941273216,21.205723271003436,17.474890379384803,14.05331845489456,0.05412368914978938
154_HC.png,0.0850624856302,98.94,32.23612249540978,23.970978626080193,17.434192166076812,13.96670435806388,0.9650041441573732
155_HC.png,0.0768393003024,100.99,32.394213688174226,21.562229019632635,18.04418592793097,13.97569177074821,0.05261633997280457
156_2HC.png,0.0911700292067,108.25,36.06164731971139,19.51159237229377,18.67442263312516,15.718555512189539,2.6622370730495213
156_HC.png,0.0826754726347,103.65,35.940908639646565,21.642901185928537,18.022614701400226,14.897069063978641,0.2902384861317784
158_HC.png,0.0838025907675,103.9,42.16218107357522,23.09597150994443,18.437560981542944,14.518972757212913,0.0235037282004944
159_HC.png,0.078653274104,104.9,33.564127775697244,16.981655452025038,19.014205786050336,14.202759524227998,2.9617069244021117
160_HC.png,0.114374445243,101.18,38.50024351974228,34.835612017783426,17.270422557036678,14.89808825377071,2.166347057144411
161_HC.png,0.08947458650380001,104.3,28.87358122328416,22.62817562638132,17.986753811010317,15.1559786438958,3.1139291946828656
162_HC.png,0.08807513797489999,106.52,41.549158740789345,20.77661540912197,18.296153105057492,15.555651697718835,2.9925096947154843
163_HC.png,0.142931154796,111.5,58.902893746517066,49.093174580034244,20.44787459928128,14.821907973201736,3.0287485926697104
164_2HC.png,0.0943789279686,120.29,33.37469367878633,24.753408450116076,21.33877952746404,16.818043854892895,0.019032813362469536
164_HC.png,0.09521428744,119.77,37.015937360000855,23.69647322088673,21.591466874315113,16.352594765726018,3.0574061617578887
165_HC.png,0.0931299615789,112.7,34.41549690253224,24.05576351748085,19.27553173469983,16.54823041616271,1.5978263465947649
166_HC.png,0.190514990917,116.75,78.59545133665102,60.86159178326643,20.045346577161837,17.068536762457438,2.5086969479063157
167_HC.png,0.102140368248,123.55,46.94228001492898,30.028794469258504,21.444359092191593,17.797692657158912,3.1313881370574497
168_HC.png,0.100516664982,121.3,46.555019776375076,24.673526792127838,21.640287344572414,16.821346398523442,0.1272841864036831
169_HC.png,0.0996341466904,123.17,35.07225039599883,26.25036854330781,20.43516933433736,18.75552151619312,2.324581969104777
170_HC.png,0.111903455522,122.0,39.30513596083997,29.309334525171217,21.418882475098734,17.309452779530258,3.0936497701782923
171_HC.png,0.10215045238,121.31,43.618149644727666,30.007758414709148,20.923313685356888,17.62091874432148,0.05113615503893865
172_HC.png,0.123050779831,122.86,37.9851275842753,30.97140962886228,21.11019155733412,17.934236209465805,0.6631923588764375
173_HC.png,0.201936020996,120.1,55.12648158667509,58.0340201135915,20.66722242911741,17.495610402576382,1.8408258144687724
174_HC.png,0.10711378239600003,116.6,42.19411877018595,25.927000862420076,19.788794045090512,17.286689572140396,1.28220820159064
176_HC.png,0.0876382150148,118.17,32.22028549750865,24.11277173941677,20.798765855997537,16.70423078284971,0.0020903151396027826
177_HC.png,0.112469169531,123.32,44.03644045299475,25.34008165149323,22.020957475114965,17.08129287767397,2.994625093503605
178_2HC.png,0.07671744089860001,100.7,30.62940316030861,19.766154530058348,17.490725487595448,14.493728035596744,3.1340395063776243
178_HC.png,0.136271119118,126.2,47.848379681546795,33.55986752587457,21.958214456432533,18.119652737630965,0.11535588788121842
179_HC.png,0.08122500873380001,122.0,30.47748584014084,22.297055631613468,21.455359991335136,17.264145326727117,0.12169634180447896
182_HC.png,0.202050353542,134.0,79.10648089112459,51.082655502372106,23.132086315562237,19.451409980046662,3.0423580033079087
183_HC.png,0.098995496245,123.42,40.77913247336284,30.183856108299945,21.531713783866106,17.65820381969304,2.592128957879022
184_HC.png,0.182793813723,125.2,62.25193162818594,60.40686772776839,21.48622934038287,18.309822834747703,2.498593380783745
186_HC.png,0.0824905418959,130.5,31.863643368565146,24.74280492936504,22.056724280760694,19.444032472568335,2.3192087087104056
187_HC.png,0.221207208104,146.7,89.55927692217175,70.49306257738554,26.410184967436088,20.06943034787236,0.2812899985530035
189_HC.png,0.116558130397,125.25,42.75328959712058,26.643882096263514,22.430823947780574,17.271520659772833,0.02214498341233595
190_HC.png,0.087396800518,135.4,30.810636760348725,22.53398532042395,23.963531649941782,18.990895609946552,0.06770474544475746
191_HC.png,0.0845553915379,137.3,31.680591599508304,23.888454106194335,24.48883144773356,19.046352245211388,3.0618012846957656
192_2HC.png,0.14530348427200002,155.6,61.92103015823596,39.65077467677811,27.91724339456726,21.398838098075245,0.7222247865474607
192_HC.png,0.14556822531400002,146.2,51.40206480158648,44.94368313327301,25.257921798920368,21.197624268688735,0.926924668994766
193_2HC.png,0.202131295445,160.0,83.56216813794673,49.983060417964104,27.652579645735802,23.18026435151757,2.563877379376648
193_HC.png,0.157121941447,152.4,62.29531588264766,47.55599463797048,28.074216493256987,20.113320313477004,3.1088798662232113
194_HC.png,0.114704086022,150.37,45.388026685592955,27.091541799157586,26.553462089229768,21.15843724466239,0.012128834552548096
195_2HC.png,0.102708011257,156.27,41.477245568326545,26.735235726010774,27.43636647338831,22.16633247055029,0.07960827656908442
196_HC.png,0.194799235234,160.78,88.09252058657222,51.420191304768466,27.44669088543343,23.66452682460105,3.0511863240648727
197_HC.png,0.104261947175,163.4,41.893445012509204,27.133099478239856,29.93671749233869,21.751970093418326,0.028595425888616518
198_2HC.png,0.109954600806,155.34,43.01669072765428,29.63734859594933,27.890409977943555,21.33990020373618,3.1271053953563848
198_HC.png,0.109946059657,155.34,43.01536912283693,29.63276480476257,27.887956605370363,21.340871412158908,3.1266848125203417
199_HC.png,0.114403407682,160.72,39.932658181418184,29.999046741718026,28.349386471229263,22.651431324039677,0.031571242090671525
200_HC.png,0.131865739822,167.11,54.13204114893689,38.07291238961345,30.483497402439262,22.401742874469694,0.13333089365870832
201_HC.png,0.0947194279365,154.3,40.62513893898301,25.7665952405228,27.915741713752546,20.95198342021372,0.1592594300317196
202_HC.png,0.11800904835,156.9,43.722147136704905,23.785390304892744,27.91340933561786,21.846093751561323,0.13258014854741473
203_2HC.png,0.134624121962,147.9,60.288616020491524,43.45997629811328,26.751441604465423,20.093948457910894,0.012809538527172482
203_3HC.png,0.11792102982,146.4,46.2837702911744,29.55191045868488,25.45848746418497,21.03646683925617,0.15193147597625778
203_4HC.png,0.128613389455,156.4,62.51200257880925,36.868985861893066,28.13768394074168,21.42159856057015,2.963758623705909
203_HC.png,0.16339878882099998,145.7,71.82823861227989,56.7965922266263,26.278734376866367,19.879289227956274,2.9644828870091136
204_HC.png,0.11318639598099997,149.1,43.081202373577135,32.42338093389771,25.327145192168263,22.082518017216707,3.102864831859806
205_HC.png,0.104727558792,156.55,41.60989100172368,27.558426838711423,29.601563456498237,19.73311799928705,3.1166216942374225
206_HC.png,0.115799418716,159.53,44.06588771754672,30.0922890260536,28.26043855656591,22.34677696358577,3.1061811706579303
207_HC.png,0.108375141154,155.8,49.753490048991566,28.105873108776425,27.931797522705914,21.449485366925906,0.0901243007654804
208_HC.png,0.138268735674,171.21,64.74467304950595,34.40865675387181,31.312528692264408,22.85607771630496,3.0905807183709504
210_2HC.png,0.120340968881,163.26,46.197523698333036,32.71979057551105,29.81921809328624,21.843632132745704,2.8631758396683358
210_HC.png,0.111003365782,165.58,44.95343629515129,32.07548420209721,29.492152545342925,23.01634362539829,3.0715444761885773
212_HC.png,0.098549477756,160.4,32.859835852498385,24.87768604573739,29.747346926612845,20.92495966502739,0.07624656832507792
213_2HC.png,0.109641305778,153.4,41.890848568890036,32.407387555121595,26.9266338931706,21.76423752124504,0.023389212273620785
216_HC.png,0.202570721507,164.8,74.54167959119894,69.80075319835127,28.641817289449353,23.711806137892765,0.04486361172347486
217_HC.png,0.122675764851,171.8,46.76347144376032,28.67931049852541,30.80681667258681,23.646028841922234,3.141392125719542
218_HC.png,0.130134402932,171.98,55.511175071693536,32.27736884182656,30.56282981481814,23.982108832127036,3.1013310716149483
219_HC.png,0.108877977599,155.27,45.81698800531044,29.481619790593285,29.41308926422673,19.509358297374717,0.0003941478413316269
220_2HC.png,0.114341202107,158.95,44.97699187964695,29.635154310793236,28.749482810408978,21.59438703017729,3.0120897127805595
220_HC.png,0.114328061992,162.06,45.199460445717776,29.97956161614171,29.42640262162274,21.88131051714872,3.063598543924541
221_HC.png,0.120450116339,167.0,43.42130019275476,29.330945012276477,29.19998749061658,23.824794449459475,2.8350970004521665
222_HC.png,0.0937302213795,159.3,38.68907965745232,22.792314832002074,29.229117933668324,21.15437721110176,0.06975937422575385
223_HC.png,0.122524674346,168.51,47.60635123899535,32.180738531826115,28.567232819262728,25.013966784618393,3.0964909968767573
224_HC.png,0.120650903288,164.08,44.58146239601804,33.84980976797668,29.58902834676314,22.390516358226552,0.01912975242614845
225_HC.png,0.106369681815,159.9,42.848816343605755,30.4453511968002,29.206300867848057,21.389119328693408,0.016148876218022412
226_HC.png,0.130539991354,169.48,53.49053024868825,38.73633218170736,29.063176601987426,24.79758877354639,2.915695856433463
227_2HC.png,0.124950282276,176.8,52.92249606054775,31.651761993899342,31.355756269954053,24.730192051305128,3.084980394365325
228_HC.png,0.13411036214299998,166.78,55.8369687857629,35.174314188389296,29.05689179252513,23.904930581305962,3.1327675962454617
229_2HC.png,0.11260132898,155.95,47.74691869167211,30.573216084067003,28.540792679224698,20.79941523049123,3.0999170204610897
