filename,pixel size(mm),head circumference (mm),center_x_pixel,center_y_pixel,semi_axes_a_pixel,semi_axes_b_pixel,angle_rad
019_2HC.png,0.117779842445,75.75,393.0690002441406,293.5657653808594,111.54663848876953,92.80402374267578,2.167672778735053
019_HC.png,0.118045111497,75.38,462.1220397949219,293.2569274902344,109.01600646972656,93.95828247070312,2.0818546097151485
020_HC.png,0.054483698761999995,68.41,388.79693603515625,316.40673828125,229.5207977294922,167.7218475341797,0.30508001657068107
021_HC.png,0.0611258425364,69.49,403.771484375,256.2113342285156,201.4365692138672,159.21844482421875,3.000510862605005
022_2HC.png,0.09434756242999999,64.45,405.48162841796875,315.42816162109375,122.09871673583984,94.49201965332031,1.5398059201379715
022_HC.png,0.049414941579999996,65.8,342.3355407714844,334.20172119140625,240.79278564453125,180.95448303222656,0.09080553737232311
023_2HC.png,0.11917016335899999,67.9,484.12188720703125,309.50970458984375,94.8768081665039,86.42369842529297,2.299851921801329
023_HC.png,0.1035863099,70.0,563.0300903320312,302.8974609375,118.18035888671875,96.44464111328125,0.21006774994046884
024_HC.png,0.10522279888399999,73.2,400.8988342285156,252.01129150390625,118.86113739013672,102.3028335571289,1.181053753380324
025_HC.png,0.0744776138619,70.51,527.9660034179688,318.51800537109375,164.05532836914062,136.68850708007812,0.990153839069591
026_2HC.png,0.11303409256699999,67.3,273.4739990234375,226.070556640625,98.34272003173828,91.13427734375,1.5258686660472054
026_HC.png,0.11327272789000001,75.2,309.9429626464844,242.98353576660156,117.05475616455078,93.64202880859375,1.8362533000351609
027_HC.png,0.0892992424113,65.75,389.7237243652344,386.64111328125,126.1060791015625,107.93605041503906,0.4817996633411785
028_HC.png,0.09428571417649999,70.0,534.0628662109375,314.0533142089844,131.42727661132812,104.15335845947266,1.7894836639195164
029_HC.png,0.061848163604699996,66.3,302.5156555175781,322.1162109375,185.21871948242188,155.38473510742188,1.234911792211378
030_HC.png,0.0542289407357,64.3,335.4217224121094,209.52052307128906,203.73330688476562,173.07095336914062,2.6185658251251023
031_HC.png,0.07293964641680001,67.1,417.96087646484375,360.23260498046875,158.37548828125,133.97052001953125,1.998338477141509
032_2HC.png,0.0983554709191,62.48,385.62652587890625,346.3689880371094,111.93141174316406,89.66381072998047,1.7247158525248982
032_HC.png,0.09808446846760001,65.37,428.69488525390625,328.3988037109375,112.6488265991211,99.32366943359375,1.9369066744863785
033_2HC.png,0.09705051056389999,78.84,428.63592529296875,261.9080810546875,141.9320526123047,116.0387954711914,2.4039650754036956
033_HC.png,0.09716504985850001,75.9,333.2229309082031,240.68307495117188,136.89471435546875,111.08391571044922,2.9120281676249626
034_HC.png,0.0908181829886,73.07,346.4175720214844,246.81930541992188,138.31661987304688,117.36290740966797,1.7134616000743321
035_HC.png,0.08775584530410001,72.09,472.261474609375,286.19085693359375,145.28768920898438,115.37655639648438,1.243099547824772
036_HC.png,0.0856360690347,73.96,318.5163269042969,265.7164001464844,151.25830078125,122.93341827392578,2.682975274905537
037_HC.png,0.092240974859,78.5,356.8800964355469,225.53085327148438,148.57388305664062,121.68754577636719,1.9748371457859957
038_HC.png,0.060673679213899996,71.9,369.1094055175781,232.21131896972656,205.98519897460938,170.41661071777344,0.27710137879052654
039_HC.png,0.0655010813161,72.8,460.7994384765625,250.6898651123047,195.9824981689453,156.7646942138672,2.546603117860985
040_HC.png,0.07946860222589999,68.7,396.2763671875,175.2486114501953,152.6819610595703,121.6562271118164,2.223991245518204
041_HC.png,0.08545551259639998,79.8,303.8652038574219,313.4946594238281,160.99656677246094,135.7278594970703,0.9609300403217698
042_HC.png,0.0540399359119,69.84,378.856689453125,264.56927490234375,217.73912048339844,193.29702758789062,2.6593228091581613
043_HC.png,0.061754849222,69.94,374.7626037597656,310.9935302734375,191.27647399902344,168.9274139404297,0.693563580579919
044_HC.png,0.113636363636,69.49,488.20550537109375,402.82403564453125,107.67472839355469,86.45759582519531,2.885197402208903
045_HC.png,0.0550714298919,72.99,385.7131042480469,287.0719909667969,231.66180419921875,189.14022827148438,2.3405243837592913
046_HC.png,0.0748933873959,70.13,383.7313232421875,224.77268981933594,161.71217346191406,135.81317138671875,0.870655004638591
047_HC.png,0.0894523837737,75.23,405.4421081542969,324.97686767578125,144.9776611328125,122.27143096923828,2.325784785811112
048_HC.png,0.0727281622265,73.8,319.7324523925781,257.4834899902344,180.662353515625,141.1675567626953,0.13132713125453277
049_HC.png,0.11011342639499999,69.7,447.0666198730469,163.99716186523438,105.4618911743164,95.9380111694336,1.6244450411642701
050_2HC.png,0.05918349238,67.19,336.8537902832031,248.20814514160156,190.71119689941406,170.38284301757812,0.8474151957021232
050_HC.png,0.0591132570716,67.5,357.9412841796875,251.3168182373047,195.50103759765625,167.43650817871094,0.6644815951601446
051_HC.png,0.061876192505000004,71.96,402.4339904785156,251.12208557128906,196.82778930664062,172.98846435546875,1.2875579595883913
052_HC.png,0.0875243649148,71.91,305.38934326171875,372.4039001464844,148.6143035888672,111.58929443359375,3.042298614815601
053_HC.png,0.107659570714,75.88,443.1894226074219,277.1678161621094,124.06599426269531,99.64459991455078,2.5305523791291322
054_HC.png,0.0561797752809,73.03,442.7132263183594,275.3048095703125,226.78009033203125,186.02774047851562,0.052733785376876785
055_HC.png,0.0736317915075,79.0,496.052978515625,292.39404296875,185.61761474609375,155.2592315673828,1.8328838686239926
056_HC.png,0.0644139219553,69.86,408.24749755859375,327.6816711425781,187.23500061035156,157.30081176757812,2.772194134189904
057_HC.png,0.052229166030900005,74.61,438.426025390625,280.6114501953125,260.291748046875,191.8247528076172,0.07957951442931188
058_HC.png,0.0770680079093,69.64,350.562255859375,269.91546630859375,150.38380432128906,137.1122589111328,2.3866816925612993
059_HC.png,0.0775708510326,76.2,406.5776672363281,247.72349548339844,171.48883056640625,140.45602416992188,0.3723360193717604
060_HC.png,0.0985959815044,80.7,328.41912841796875,332.4451599121094,136.1230926513672,124.32392120361328,1.1175131266160143
061_2HC.png,0.0630662901492,75.23,423.172607421875,287.42529296875,203.84963989257812,175.35769653320312,0.5176700463795645
061_HC.png,0.08282864093780001,70.11,368.23406982421875,167.72349548339844,142.57180786132812,126.66851806640625,0.16808461325202417
062_HC.png,0.07393137497060001,74.6,340.98626708984375,270.50616455078125,176.78749084472656,143.5615997314453,1.8233771824807368
063_2HC.png,0.114488642324,72.96,327.2480163574219,294.81414794921875,112.63555145263672,89.5858383178711,0.3894809178374725
063_3HC.png,0.088256576605,80.3,368.6810302734375,261.46661376953125,156.6555938720703,132.4700927734375,2.910351524626433
063_HC.png,0.114393938671,69.76,543.7425537109375,289.6015625,108.9801254272461,84.38732147216797,2.8690482596747713
064_2HC.png,0.06963306003150001,80.85,448.9695129394531,300.5045166015625,194.36888122558594,174.9789276123047,2.1709035926114826
064_HC.png,0.0698593093289,77.75,344.8136901855469,308.84210205078125,189.12271118164062,164.73670959472656,2.1198619797912417
065_HC.png,0.0850996122522,76.3,265.1042785644531,268.1238708496094,158.86375427246094,125.62287902832031,2.3556392876840904
066_2HC.png,0.0686876414573,81.44,385.326904296875,275.80133056640625,211.3905029296875,164.5609588623047,2.6040720702350506
066_HC.png,0.0686532667238,77.18,342.22418212890625,278.6280212402344,196.2210235595703,160.71261596679688,2.680320968826082
067_HC.png,0.101268613825,74.31,475.4542236328125,295.1744079589844,127.83334350585938,105.189453125,1.6165086879577797
068_2HC.png,0.060632530465199994,84.96,338.67645263671875,282.90966796875,242.5330352783203,202.59799194335938,2.467451972893013
068_HC.png,0.0606386991869,83.37,457.183837890625,259.9094543457031,238.22903442382812,198.49649047851562,2.3497594274713594
069_HC.png,0.0641114665912,72.0,292.8900451660156,252.95274353027344,194.39642333984375,162.39340209960938,1.1325144467203216
070_HC.png,0.09556190172830001,72.51,522.9251708984375,326.66375732421875,130.79139709472656,110.35208129882812,1.8653850865673196
071_HC.png,0.127615386095,72.7,485.76953125,350.5320129394531,96.53396606445312,84.64802551269531,1.0771413355451216
072_HC.png,0.0684661122218,76.41,320.1554870605469,294.12017822265625,191.2085418701172,163.52456665039062,1.4657079901803698
073_HC.png,0.0624107159674,76.29,388.1918640136719,286.4873046875,213.6787872314453,174.4051513671875,2.979383140150052
074_HC.png,0.0682768552271,75.8,420.66326904296875,227.4250030517578,191.75384521484375,160.99916076660156,0.7837613845914855
075_HC.png,0.09455300726980001,84.64,401.2165222167969,287.9022521972656,155.60769653320312,128.7384033203125,0.6516504850281426
076_HC.png,0.09143843434070001,79.35,402.0910339355469,206.59132385253906,151.32603454589844,124.25106811523438,2.7293231994625673
077_HC.png,0.0921539962292,75.95,481.09478759765625,329.47613525390625,144.1724090576172,117.52950286865234,1.514684854207472
078_HC.png,0.06273236870769999,78.08,467.33209228515625,283.8965759277344,217.9560089111328,177.2075653076172,1.9961308497558876
079_HC.png,0.09577861199010002,82.28,416.82684326171875,232.9802703857422,150.04518127441406,122.73933410644531,0.03350043598432473
080_HC.png,0.054731880840999995,75.9,419.7731018066406,220.4505157470703,239.3925323486328,201.2362060546875,2.988424938235521
081_HC.png,0.08326388895510001,71.91,505.5812072753906,286.04876708984375,145.18685913085938,129.52728271484375,2.5451427734772403
082_2HC.png,0.117036644803,65.71,356.97296142578125,400.0711364746094,95.95158386230469,82.543212890625,3.080558061411248
082_HC.png,0.11719045250900001,73.98,360.2254638671875,379.3060302734375,108.15341186523438,92.51050567626953,0.024049942540069758
083_2HC.png,0.061148833937800004,88.17,353.5219421386719,274.30291748046875,248.139892578125,210.09510803222656,0.8956676799127239
083_HC.png,0.0610871503993,82.58,415.1804504394531,247.7140350341797,236.40875244140625,192.7703399658203,0.8859226408519061
084_HC.png,0.0733919047257,76.63,455.17156982421875,220.15017700195312,173.44178771972656,158.76589965820312,0.9246001288372905
085_HC.png,0.10895380507300001,79.47,555.6507568359375,186.57211303710938,125.53594970703125,106.28337860107422,2.0194096740023246
086_HC.png,0.104864041011,75.75,288.5716857910156,347.2515869140625,127.5816421508789,101.63179779052734,2.5981581548498798
087_HC.png,0.06516521627249999,79.09,374.9175109863281,240.41265869140625,209.6662139892578,175.92774963378906,3.1213640954620403
088_2HC.png,0.117527537568,95.71,353.2030029296875,331.6898193359375,137.29046630859375,121.6930160522461,1.5575601498610938
088_HC.png,0.07792245596649999,80.72,419.0,219.64959716796875,178.94381713867188,150.18362426757812,0.8205039528868725
089_HC.png,0.0775763988495,73.7,375.5551452636719,356.9985656738281,162.09408569335938,139.96224975585938,2.908474878230038
090_HC.png,0.0634707529334,74.13,371.2040100097656,218.50936889648438,199.73007202148438,171.4992218017578,1.0525270691700643
091_HC.png,0.057478827991699996,76.1,494.2557678222656,275.6826477050781,232.11065673828125,188.19052124023438,0.6339521816879121
092_HC.png,0.0753690753922,77.56,419.757568359375,235.22909545898438,186.16390991210938,139.78076171875,0.05374525395888918
093_2HC.png,0.06238486990330001,76.16,451.8654479980469,223.244873046875,204.573974609375,183.7565155029297,2.350565566333326
093_HC.png,0.0670341889064,79.04,379.8319396972656,308.9937438964844,209.7810821533203,164.15652465820312,0.011336544128249582
094_HC.png,0.13095479262499998,77.59,517.3955078125,369.455078125,101.85224914550781,86.47394561767578,1.5346604265958292
095_HC.png,0.06436896629819999,77.7,322.6393127441406,214.76412963867188,207.70645141601562,175.92031860351562,0.40656669412698454
096_HC.png,0.128153845286,75.64,415.0913391113281,269.3038635253906,107.13642120361328,79.77792358398438,2.881691150896732
097_HC.png,0.06897260064949999,72.65,397.23345947265625,260.1997985839844,190.0165252685547,143.69619750976562,0.8523060910440541
098_HC.png,0.0788046885282,78.5,402.41619873046875,250.2001495361328,170.69740295410156,145.9590301513672,3.129428702761559
099_HC.png,0.08972619261060001,75.3,437.1944274902344,321.11431884765625,139.38442993164062,127.65100860595703,1.4255666957018234
100_2HC.png,0.129033770317,82.64,460.27215576171875,344.72686767578125,108.15800476074219,95.54618835449219,3.0222503048399707
100_HC.png,0.0652509618115,74.73,303.704833984375,240.24107360839844,197.7410888671875,166.1451416015625,0.7033530944309412
101_HC.png,0.06260670721530001,81.57,367.7602233886719,324.7962951660156,230.1082305908203,183.3206787109375,0.1656744524655025
102_2HC.png,0.0632418220556,77.2,367.8346862792969,209.35906982421875,217.05169677734375,170.10032653808594,3.0089434709134966
102_HC.png,0.0671864160009,76.8,414.3702697753906,280.7252197265625,203.07427978515625,159.49362182617188,0.12069073217686466
103_HC.png,0.103414341347,84.21,402.5007019042969,264.27435302734375,146.44471740722656,111.6139907836914,2.7001195075809763
104_HC.png,0.0630528677868,84.39,474.9831237792969,271.3627624511719,238.28384399414062,186.16270446777344,0.16081444979221704
105_HC.png,0.07437810969,80.52,454.2323303222656,228.30044555664062,181.9502410888672,162.3946533203125,1.610181150365806
106_HC.png,0.0759090889584,78.3,326.03472900390625,324.78668212890625,174.64007568359375,153.3662567138672,1.2668363026206482
107_2HC.png,0.0618629323112,77.42,391.6654357910156,259.4798278808594,230.8162078857422,164.82420349121094,0.028127508485089603
107_HC.png,0.06578947368419999,77.71,344.3456115722656,276.4817199707031,215.59921264648438,158.22344970703125,0.23875585383502074
108_2HC.png,0.113890238784,94.35,460.7370300292969,205.0213623046875,147.45291137695312,115.28595733642578,3.03722607524257
108_3HC.png,0.09811008677760001,83.42,422.3092041015625,220.8876495361328,149.06210327148438,120.86304473876953,0.1570940137493757
108_HC.png,0.113745169206,94.8,382.3785400390625,271.577880859375,148.8574981689453,115.40637969970703,3.0393084008989026
109_HC.png,0.0576789899804,82.49,453.051025390625,259.6495666503906,256.3647766113281,196.938232421875,0.041353032774532394
110_HC.png,0.160304663643,89.8,488.5075378417969,369.20001220703125,99.73202514648438,77.9521255493164,2.527417305893891
111_HC.png,0.0614457844216,83.6,366.9194030761719,289.68902587890625,242.0546875,189.41262817382812,2.61236279031409
112_HC.png,0.10522043953299999,86.4,390.1910095214844,353.332763671875,151.33892822265625,108.2786865234375,3.0969709193111354
113_HC.png,0.0971043339142,87.32,454.6173095703125,340.7658996582031,159.7648468017578,125.44882202148438,1.781425870567318
114_HC.png,0.131386392995,82.33,456.1815185546875,298.4852600097656,103.83553314208984,95.54146575927734,2.278077916728841
115_HC.png,0.10790392916699999,77.52,467.7752990722656,204.15086364746094,129.51846313476562,98.09463500976562,2.1467570439028703
116_HC.png,0.10407774398700001,82.05,489.8068542480469,287.00518798828125,135.6150360107422,114.89669799804688,0.8372730793227747
117_HC.png,0.109634995461,80.88,492.9891357421875,370.7564697265625,119.68216705322266,115.15031433105469,1.371503460308779
118_HC.png,0.10157699487600001,76.6,411.9573974609375,315.2422790527344,129.0441131591797,110.65544891357422,0.907357359201518
119_HC.png,0.114303976297,80.32,329.974853515625,387.1458435058594,123.51020812988281,99.55516052246094,3.0263883911207627
120_HC.png,0.07483649609689999,88.81,402.5518493652344,261.6202392578125,206.41976928710938,170.496826171875,0.214431339386564
121_2HC.png,0.0606756109789,79.05,347.5147399902344,227.81344604492188,228.17225646972656,185.45278930664062,2.52964510672477
121_HC.png,0.060706117067,79.86,312.9858703613281,201.93002319335938,232.4896697998047,184.9019012451172,0.1169069129000806
122_HC.png,0.113811194897,90.83,419.8830261230469,334.234375,136.6998291015625,117.01780700683594,0.5103538102328988
123_HC.png,0.10150318243100001,92.36,351.94384765625,331.044677734375,154.80313110351562,134.4961700439453,0.5505726026991664
124_2HC.png,0.0655263152562,90.3,425.0913391113281,297.9898376464844,236.7902069091797,201.1556854248047,3.1357573799992258
124_HC.png,0.0753651981923,95.3,449.8361511230469,300.8670654296875,216.89309692382812,185.00160217285156,3.073242224738746
125_2HC.png,0.064771179255,83.96,428.9878234863281,276.9078063964844,228.1939239501953,183.22288513183594,0.04238873612246419
125_3HC.png,0.0654218267453,84.11,425.7659912109375,288.3226623535156,224.15953063964844,184.0846405029297,3.1009028436340422
125_HC.png,0.0647380715841,88.51,403.8502502441406,292.0804138183594,242.78358459472656,190.88674926757812,0.08881615603803361
126_2HC.png,0.059635852064399995,85.44,390.5009460449219,234.3030548095703,255.9850616455078,198.22384643554688,2.8033493905183047
126_3HC.png,0.05948795094380001,82.93,391.6537780761719,240.42095947265625,247.24771118164062,194.9501190185547,2.350270421505518
126_HC.png,0.0594409271365,79.53,338.4384460449219,232.66294860839844,231.9356231689453,193.1020050048828,2.9847319993309354
127_HC.png,0.123303285459,93.27,452.7335510253906,387.9373474121094,128.25035095214844,112.29338836669922,1.478836708564188
128_HC.png,0.102594446163,94.31,448.6304016113281,312.1368103027344,155.76161193847656,136.57313537597656,2.9070580265958457
129_HC.png,0.129840404559,98.72,407.9143371582031,260.9720153808594,133.33287048339844,108.00324249267578,0.9294721157354813
130_HC.png,0.11477662914100001,96.8,360.40191650390625,237.84518432617188,144.60415649414062,123.44612884521484,0.6156408186647453
131_HC.png,0.0798509896748,98.37,371.60418701171875,251.91537475585938,213.38818359375,177.97482299804688,1.5867547869949785
132_HC.png,0.128234594296,86.96,465.953369140625,305.6495361328125,123.65512084960938,90.97206115722656,0.5418520817097021
133_2HC.png,0.09700854237260001,99.4,412.59246826171875,258.2615661621094,186.51927185058594,137.84671020507812,2.938992057806013
133_3HC.png,0.14899159179000002,105.62,417.52392578125,301.8861999511719,124.12383270263672,100.97037506103516,0.5444049879306521
133_4HC.png,0.0926594160221,97.0,360.7033996582031,270.8145446777344,185.2008056640625,146.93527221679688,2.556667203620395
133_HC.png,0.0949166518337,103.85,310.717529296875,212.15383911132812,197.66978454589844,148.8708038330078,3.0205740529932257
134_HC.png,0.10373711586,97.52,364.9858093261719,280.9855651855469,160.25735473632812,138.5857391357422,1.8423709805332362
135_HC.png,0.103247423762,100.11,353.4871826171875,312.5438537597656,165.52365112304688,142.68882751464844,1.068009089851131
136_2HC.png,0.091451048851,104.67,320.1988220214844,239.05966186523438,193.6892547607422,170.2902069091797,0.8193137861957163
136_HC.png,0.072571384734,100.83,379.3094787597656,262.8406066894531,239.5577392578125,201.91880798339844,0.3222166592370139
137_HC.png,0.114476802674,97.25,425.5760192871094,240.72589111328125,148.72459411621094,121.02398681640625,0.41068047906283
138_2HC.png,0.101473069921,132.49,377.1810607910156,297.8750305175781,229.45751953125,184.96324157714844,3.0492611914918824
138_HC.png,0.10133553524399999,135.06,347.3518981933594,217.8527374267578,239.24473571777344,183.12718200683594,0.021517276343403946
139_HC.png,0.0743582088556,97.1,375.0000915527344,258.4737854003906,223.66189575195312,191.3750457763672,0.5049388047884404
140_HC.png,0.170602582652,98.2,438.72711181640625,382.9153747558594,99.86978912353516,83.02770233154297,0.7765846980859399
141_2HC.png,0.0832719256481,95.3,457.9271240234375,259.0838623046875,194.92735290527344,168.9094696044922,2.968329257282001
141_HC.png,0.07299080275110001,92.6,455.1261901855469,216.59854125976562,224.20635986328125,178.32391357421875,0.02939730369283966
142_HC.png,0.110606994894,107.99,378.61944580078125,236.61598205566406,171.65057373046875,138.2431640625,3.0942058257303335
143_2HC.png,0.0863665342331,81.12,533.7686157226562,287.15386962890625,162.11529541015625,136.32595825195312,2.888571477507222
143_HC.png,0.109918596952,102.83,475.0814514160156,233.40582275390625,170.7364959716797,125.30596160888672,3.1183431157929684
144_2HC.png,0.0919270846579,95.63,415.4693908691406,266.2798156738281,176.60861206054688,154.176025390625,2.7937612782247196
144_HC.png,0.0919285471793,98.67,366.5743408203125,233.39222717285156,183.47328186035156,157.6986846923828,2.5057528233212327
145_HC.png,0.115162792594,99.4,492.2513427734375,278.180419921875,153.07752990722656,120.7516098022461,0.4806395903703393
146_2HC.png,0.08349834879239999,101.5,358.0361633300781,303.3536682128906,215.50405883789062,170.10630798339844,0.06132700726623552
146_HC.png,0.09534285182039999,99.7,298.982177734375,246.45486450195312,184.4456329345703,147.41397094726562,2.7532789992581024
147_HC.png,0.08190228802260001,101.14,418.0628662109375,289.14739990234375,213.87640380859375,178.41180419921875,0.038636075830433825
148_HC.png,0.0892671144434,96.1,338.93426513671875,256.2850341796875,194.6093292236328,146.38572692871094,3.0701217739223647
149_HC.png,0.0744776138619,99.4,364.2581787109375,211.8596649169922,237.5664520263672,185.65090942382812,3.116284902147474
150_HC.png,0.132236841478,88.5,380.9945373535156,194.26861572265625,118.6610107421875,93.6778793334961,0.3819620151318519
151_HC.png,0.125787496567,100.54,378.9505310058594,259.9784851074219,138.5604705810547,115.40825653076172,3.1388673646445375
152_HC.png,0.0910154689442,94.28,421.6064453125,276.5158996582031,182.45086669921875,146.29327392578125,0.0068411282081952685
153_HC.png,0.0842288136482,99.34,503.5711364746094,251.76329040527344,207.46926879882812,166.846923828125,0.05412368914978938
154_HC.png,0.0850624856302,98.94,378.96990966796875,281.8043518066406,204.9574737548828,164.19346618652344,0.9650041441573731
155_HC.png,0.0768393003024,100.99,421.58392333984375,280.6145935058594,234.83016967773438,181.882080078125,0.05261633997280457
156_2HC.png,0.09117002920669999,108.25,395.54278564453125,214.0132293701172,204.83071899414062,172.40924072265625,2.6622370730495213
156_HC.png,0.0826754726347,103.65,434.7227478027344,261.7814025878906,217.99227905273438,180.18728637695312,0.2902384861317784
157_HC.png,0.13706457125,105.5,401.2904357910156,248.00746154785156,132.14585876464844,112.51190948486328,0.5758952699241848
158_HC.png,0.0838025907675,103.9,503.11309814453125,275.5997314453125,220.01182556152344,173.2520751953125,0.0235037282004944
159_HC.png,0.078653274104,104.9,426.73529052734375,215.90525817871094,241.74716186523438,180.5742950439453,2.961706924402112
160_HC.png,0.114374445243,101.18,336.61578369140625,304.57513427734375,150.99896240234375,130.25714111328125,2.166347057144411
161_HC.png,0.08947458650380001,104.3,322.70147705078125,252.9005889892578,201.02639770507812,169.38864135742188,3.1139291946828656
162_HC.png,0.08807513797489999,106.52,471.7467346191406,235.896484375,207.73345947265625,176.6179656982422,2.9925096947154843
163_HC.png,0.142931154796,111.5,412.10675048828125,343.4742736816406,143.06100463867188,103.69963073730469,3.0287485926697104
164_2HC.png,0.09437892796860001,120.29,353.6244201660156,262.27685546875,226.09686279296875,178.197021484375,0.019032813362469536
164_HC.png,0.09521428743999999,119.77,388.7645263671875,248.87518310546875,226.76708984375,171.74517822265625,3.0574061617578887
165_HC.png,0.0931299615789,112.7,369.5426940917969,258.30316162109375,206.97454833984375,177.6896514892578,1.5978263465947649
166_HC.png,0.190514990917,116.75,412.5420837402344,319.4582824707031,105.21663665771484,89.59156799316406,2.5086969479063153
167_HC.png,0.10214036824799999,123.55,459.5859680175781,293.995361328125,209.94989013671875,174.2473907470703,3.1313881370574497
168_HC.png,0.10051666498199999,121.3,463.1572265625,245.46702575683594,215.29054260253906,167.3488311767578,0.1272841864036831
169_HC.png,0.0996341466904,123.17,352.0103454589844,263.46759033203125,205.10206604003906,188.24391174316406,2.324581969104777
170_HC.png,0.11190345552200001,122.0,351.2414855957031,261.916259765625,191.40501403808594,154.68202209472656,3.0936497701782923
171_HC.png,0.10215045237999999,121.31,426.99908447265625,293.7604064941406,204.82839965820312,172.49966430664062,0.05113615503893865
172_HC.png,0.123050779831,122.86,308.6947326660156,251.6961669921875,171.55674743652344,145.7466278076172,0.6631923588764375
173_HC.png,0.20193602099599997,120.1,272.9898376464844,287.3881530761719,102.34539794921875,86.63937377929688,1.8408258144687724
174_HC.png,0.10711378239600002,116.6,393.9186706542969,242.051025390625,184.74554443359375,161.38623046875,1.28220820159064
175_HC.png,0.0830874294043,121.49,407.6244201660156,286.19281005859375,252.97093200683594,211.5589599609375,2.963802083165948
176_HC.png,0.0876382150148,118.17,367.6510925292969,275.1399230957031,237.32530212402344,190.6044158935547,0.002090315139602783
177_HC.png,0.112469169531,123.32,391.5423278808594,225.30691528320312,195.79550170898438,151.87533569335938,2.994625093503605
178_2HC.png,0.07671744089860001,100.7,399.2495422363281,257.6487731933594,227.98890686035156,188.9235076904297,3.1340395063776243
178_HC.png,0.136271119118,126.2,351.1263427734375,246.2727813720703,161.13623046875,132.96766662597656,0.11535588788121842
179_HC.png,0.08122500873380001,122.0,375.2229309082031,274.5097351074219,264.147216796875,212.5471649169922,0.12169634180447897
180_HC.png,0.114951298155,131.15,343.4554138183594,200.43406677246094,194.6688232421875,168.00572204589844,0.07751236879119272
181_HC.png,0.12223264066199999,129.33,420.50726318359375,258.4450378417969,189.36204528808594,146.03488159179688,0.08040056699338338
182_HC.png,0.20205035354200002,134.0,391.5186462402344,252.8214111328125,114.48674011230469,96.27011108398438,3.042358003307909
183_HC.png,0.09899549624500001,123.42,411.9291687011719,304.90130615234375,217.501953125,178.37380981445312,2.592128957879022
184_HC.png,0.182793813723,125.2,340.5581970214844,330.4645080566406,117.54352569580078,100.16653442382812,2.4985933807837455
185_HC.png,0.0813770489615,105.0,354.76519775390625,274.5782165527344,231.7511444091797,177.16322326660156,0.0448010274378583
186_HC.png,0.0824905418959,130.5,386.270263671875,299.9471740722656,267.3848876953125,235.71226501464844,2.319208708710406
187_HC.png,0.22120720810400002,146.7,404.8659973144531,318.6743469238281,119.39115905761719,90.72683715820312,0.2812899985530035
